Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of lymphocyte activation (GO:0051250)	5/22	6.506145141112115e-05	0.012343086781995551	0	0	14.432404540763676	139.13095347997697	LGALS3;GPNMB;FGL1;TNFAIP3;JAK3
GO_Biological_Process_2021	regulation of intrinsic apoptotic signaling pathway (GO:2001242)	7/52	7.960841418487059e-05	0.012774184182202816	0	0	7.6606213266162895	72.3039375822272	SLC9A3R1;PTPMT1;PLAUR;NDUFS3;BID;S100A9;BCL2L1
GO_Biological_Process_2021	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240)	5/23	8.176247405777404e-05	0.012774184182202816	0	0	13.629908103592316	128.28049940317632	IL1A;IL1B;IFI6;TNF;BCL2L1
GO_Biological_Process_2021	negative regulation of signal transduction in absence of ligand (GO:1901099)	5/23	8.176247405777404e-05	0.012774184182202816	0	0	13.629908103592316	128.28049940317632	IL1A;IL1B;IFI6;TNF;BCL2L1
GO_Biological_Process_2021	proton transmembrane transport (GO:1902600)	6/37	8.954939330593103e-05	0.0132135104789196	0	0	9.514508023990922	88.6820671741411	ATP6V1A;SLC36A1;SLC46A1;UCP2;ATP1A1;ATP6V0E2
GO_Biological_Process_2021	positive regulation of leukocyte chemotaxis (GO:0002690)	7/54	0.00010179574736524716	0.013975309944800745	0	0	7.333887132215016	67.41706716654943	CCR1;CXCL12;ZNF580;VEGFB;LGALS9;PLA2G7;CMKLR1
GO_Biological_Process_2021	negative regulation of programmed cell death (GO:0043069)	20/381	0.00010523576765663209	0.013975309944800745	0	0	2.775132733148661	25.418293553121362	EGR3;BCL2A1;SPHK1;IFI6;PLAUR;HMGA2;TREM2;NFKB1;GCLC;BAG3;CD28;CD38;PIM3;BIRC7;BID;TMEM14A;CD44;HTATIP2;BCL2L1;BIRC3
GO_Biological_Process_2021	regulation of blood vessel endothelial cell migration (GO:0043535)	7/55	0.00011463907235950117	0.014499113151754053	0	0	7.18073047858942	65.15595115920293	ACVRL1;MAP2K3;CD40;ATP5F1A;PPARG;APOE;TNF
GO_Biological_Process_2021	sphingolipid metabolic process (GO:0006665)	10/116	0.0001231113316913259	0.014862895316916437	0	0	4.66669859208888	42.01158762873875	PLA2G15;GALC;UGCG;SGPL1;GM2A;SPHK1;SPNS2;GBA;PLPP3;SGPP1
GO_Biological_Process_2021	mononuclear cell differentiation (GO:1903131)	5/26	0.00015206210530811014	0.017305883964643474	0	0	11.680988184747585	102.6901548566328	PDE1B;PIR;TREM2;LILRB1;PPARG
GO_Biological_Process_2021	regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell (GO:2001188)	3/6	0.0001563784695600314	0.017305883964643474	0	0	48.86034912718205	428.1745457834716	LGALS3;LILRB1;LGALS9
GO_Biological_Process_2021	negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	8/80	0.00021074890388881983	0.02084697495259528	0	0	5.478114478114478	46.37137988125672	LGALS3;IL1A;IL1B;IFI6;TNFAIP3;TNF;ICAM1;BCL2L1
GO_Biological_Process_2021	glutathione metabolic process (GO:0006749)	6/43	0.0002120459524036281	0.02084697495259528	0	0	7.969170175200326	67.40887992947447	GGT5;GSTM4;GSTZ1;GCLC;GSR;GCLM
GO_Biological_Process_2021	regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)	5/28	0.00021977232630748038	0.02084697495259528	0	0	10.664160401002508	89.82335315958876	IL1A;IL1B;IFI6;TNF;BCL2L1
GO_Biological_Process_2021	positive regulation of monooxygenase activity (GO:0032770)	5/28	0.00021977232630748038	0.02084697495259528	0	0	10.664160401002508	89.82335315958876	POR;S100A1;IL1B;APOE;TNF
GO_Biological_Process_2021	regulation of angiogenesis (GO:0045765)	13/203	0.0002605271791211718	0.023095186217494408	0	0	3.3958540853412305	28.025316031976708	CD40;SPARC;PRKCB;SPHK1;VEGFB;HMGA2;TNFAIP3;IL1A;CDH5;GPNMB;IL1B;PPARG;HTATIP2
GO_Biological_Process_2021	regulation of apoptotic process (GO:0042981)	30/742	0.000263975111520836	0.023095186217494408	0	0	2.127471008832542	17.529628696429622	BCL2A1;IFI6;TNF;APH1B;BAG3;MCF2L;CD38;PIM3;BID;JAK3;TMEM14A;PHLDA1;HTATIP2;EGR3;SPHK1;ACTN1;OSGIN1;PLAUR;HMGA2;LILRB1;NFKB1;GADD45G;GCLC;CDK5;BIN1;CD28;BIRC7;CD44;BCL2L1;BIRC3
GO_Biological_Process_2021	regulation of calcidiol 1-monooxygenase activity (GO:0060558)	3/7	0.0002695597788939483	0.023095186217494408	0	0	36.64339152119701	301.1617886192264	IL1B;TNF;NFKB1
GO_Biological_Process_2021	regulation of cellular ketone metabolic process (GO:0010565)	7/64	0.000300376710728369	0.024331999855160186	0	0	6.0441468911573635	49.02089118790017	NQO1;PSMD14;PSMA2;ODC1;PDK2;PSMB10;OAZ3
GO_Biological_Process_2021	regulation of primary metabolic process (GO:0080090)	10/130	0.0003133409039742452	0.024331999855160186	0	0	4.119289340101523	33.235327737805555	NQO1;RXRA;PSMD14;PSMA2;SCD;ODC1;PPARG;APOE;PSMB10;OAZ3
GO_Biological_Process_2021	negative regulation of cytokine production involved in immune response (GO:0002719)	4/17	0.00031688614970199885	0.024331999855160186	0	0	15.063846153846152	121.36892638534466	LILRB1;LILRB4;TNF;JAK3
GO_Biological_Process_2021	cellular response to interleukin-1 (GO:0071347)	11/155	0.0003206400583323066	0.024331999855160186	0	0	3.7809584393553863	30.41853423530252	IL1A;CCL13;IL1RN;CD40;CCL3L1;PSMD14;PSMA2;IL1B;NFKB1;PSMB10;MAPK13
GO_Biological_Process_2021	negative regulation of cytokine production (GO:0001818)	12/182	0.000342043613456767	0.024465875649469795	0	0	3.4980792316926768	27.916674234710626	CD84;GPNMB;GBA;TNFAIP3;TREM2;LILRB1;LGALS9;TNF;IKBKE;JAK3;LILRB4;CMKLR1
GO_Biological_Process_2021	cellular response to cytokine stimulus (GO:0071345)	22/482	0.00035160219408790364	0.024465875649469795	0	0	2.395811518324608	19.05391332721995	CCR1;CCL13;IL1RN;CD40;VCAM1;CCL3L1;PDE1B;GBA;TNF;NFKB1;MAPK13;ICAM1;IL1A;SOCS3;IL1RL2;CXCL12;IL1B;ABL2;LGALS9;JAK3;SLC26A6;BCL2L1
GO_Biological_Process_2021	regulation of protein phosphorylation (GO:0001932)	15/266	0.00035751112039389486	0.024465875649469795	0	0	2.9719169594117103	23.586155597740245	CD40;LIMCH1;VEGFB;PLAUR;TREM2;TNF;MARCO;CDH5;SLC9A3R1;GPNMB;IL1B;ADTRP;EPHB2;PLPP3;ENG
GO_Biological_Process_2021	regulation of ERK1 and ERK2 cascade (GO:0070372)	14/238	0.000365360585582371	0.024465875649469795	0	0	3.10448717948718	24.570854284113633	CCR1;CCL13;CCL3L1;TREM2;TNF;ICAM1;MARCO;SLC9A3R1;GPNMB;IL1B;LGALS9;APOE;EPHB2;CD44
GO_Biological_Process_2021	negative regulation of apoptotic process (GO:0043066)	22/485	0.00038254486996693705	0.024465875649469795	0	0	2.379914737711036	18.72675085829409	EGR3;BCL2A1;SPHK1;IFI6;PLAUR;HMGA2;TREM2;TNF;NFKB1;GCLC;BAG3;CD28;CD38;PIM3;BIRC7;APOE;BID;TMEM14A;CD44;BCL2L1;BIRC3;HTATIP2
GO_Biological_Process_2021	regulation of interleukin-6 production (GO:0032675)	9/110	0.0003944138742014637	0.024465875649469795	0	0	4.3979195387893215	34.471376051263015	IL1A;IL1B;GBA;TNFAIP3;TREM2;LGALS9;TNF;LILRB4;MAPK13
GO_Biological_Process_2021	negative regulation of leukocyte cell-cell adhesion (GO:1903038)	4/18	0.0004009608331317662	0.024465875649469795	0	0	13.987142857142857	109.402491287432	GPNMB;FGL1;ADTRP;JAK3
GO_Biological_Process_2021	amine metabolic process (GO:0009308)	3/8	0.0004248360064733504	0.024465875649469795	0	0	29.313216957605988	227.5821686997286	SULT1A1;SULT1C2;VCAM1
GO_Biological_Process_2021	regulation of lymphocyte apoptotic process (GO:0070228)	3/8	0.0004248360064733504	0.024465875649469795	0	0	29.313216957605988	227.5821686997286	LGALS3;BIRC7;JAK3
GO_Biological_Process_2021	leukocyte aggregation (GO:0070486)	3/8	0.0004248360064733504	0.024465875649469795	0	0	29.313216957605988	227.5821686997286	IL1B;S100A9;CD44
GO_Biological_Process_2021	positive regulation of monocyte chemotactic protein-1 production (GO:0071639)	3/8	0.0004248360064733504	0.024465875649469795	0	0	29.313216957605988	227.5821686997286	IL1B;OAS3;LGALS9
GO_Biological_Process_2021	positive regulation of protein modification process (GO:0031401)	13/214	0.00043294282964046697	0.024465875649469795	0	0	3.208191777684468	24.847140128791317	CD40;LIMCH1;GBA;VEGFB;PLAUR;TREM2;TNF;MARCO;CDH5;GPNMB;IL1B;ADTRP;ENG
GO_Biological_Process_2021	mitochondrial respiratory chain complex assembly (GO:0033108)	8/90	0.0004731870202990541	0.025529828746313984	0	0	4.807588075880759	36.80698976776917	NDUFB8;NDUFS8;NDUFA11;DMAC1;NDUFS6;NDUFAB1;NDUFS3;NDUFC2
GO_Biological_Process_2021	regulation of cholesterol efflux (GO:0010874)	5/33	0.0004885224958640878	0.025529828746313984	0	0	8.757608306480488	66.76910075054968	CETP;RXRA;TREM2;PPARG;APOE
GO_Biological_Process_2021	positive regulation of cholesterol transport (GO:0032376)	5/33	0.0004885224958640878	0.025529828746313984	0	0	8.757608306480488	66.76910075054968	CETP;RXRA;TREM2;PPARG;APOE
GO_Biological_Process_2021	regulation of neuroinflammatory response (GO:0150077)	4/19	0.000499830984491087	0.025529828746313984	0	0	13.054	99.22659410974458	SPHK1;IL1B;TREM2;TNF
GO_Biological_Process_2021	sphingosine metabolic process (GO:0006670)	4/19	0.000499830984491087	0.025529828746313984	0	0	13.054	99.22659410974458	SPHK1;GBA;PLPP3;SGPP1
GO_Biological_Process_2021	positive regulation of cellular component organization (GO:0051130)	9/114	0.0005130829506251619	0.025706937119391083	0	0	4.229511754068716	32.03886041298476	CDH5;LGALS3;TAL1;GBA;TREM2;APOE;BID;TNF;SHANK3
GO_Biological_Process_2021	aerobic electron transport chain (GO:0019646)	7/70	0.0005226561010719573	0.025706937119391083	0	0	5.466834592779176	41.31061045348178	NDUFB8;NDUFS8;NDUFA11;NDUFS6;NDUFAB1;NDUFS3;NDUFC2
GO_Biological_Process_2021	regulation of cellular amine metabolic process (GO:0033238)	6/51	0.0005468947046602167	0.0264100424650461	0	0	6.5497487437185935	49.196828219487905	NQO1;PSMD14;PSMA2;ODC1;PSMB10;OAZ3
GO_Biological_Process_2021	mitochondrial ATP synthesis coupled electron transport (GO:0042775)	7/71	0.00056991687028805	0.02655612644710633	0	0	5.381139798488665	40.197222183181296	NDUFB8;NDUFS8;NDUFA11;NDUFS6;NDUFAB1;NDUFS3;NDUFC2
GO_Biological_Process_2021	myeloid leukocyte differentiation (GO:0002573)	7/71	0.00056991687028805	0.02655612644710633	0	0	5.381139798488665	40.197222183181296	RXRA;PARP1;PDE1B;PIR;TREM2;PPARG;LGALS9
GO_Biological_Process_2021	positive regulation of angiogenesis (GO:0045766)	9/116	0.0005825710164949785	0.026677734824321776	0	0	4.150029575298712	30.90966705097168	CDH5;IL1A;CD40;PRKCB;S100A1;SPHK1;IL1B;VEGFB;HMGA2
GO_Biological_Process_2021	negative regulation of T cell proliferation (GO:0042130)	5/35	0.0006464610504162449	0.029101704235687233	0	0	8.172932330827066	60.02199549128992	SDC4;GPNMB;LILRB1;LGALS9;LILRB4
GO_Biological_Process_2021	sphingolipid biosynthetic process (GO:0030148)	7/74	0.0007323718579503397	0.03142732825606558	0	0	5.139403736982593	37.102497400292506	SGPL1;SPHK1;SPNS2;GBA;LARGE1;PLPP3;SGPP1
GO_Biological_Process_2021	positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	11/171	0.0007348297457853357	0.03142732825606558	0	0	3.4000636132315516	24.534422886420398	SLC35B2;NDFIP2;CD40;PRKCB;S100A13;S100A4;LGALS9;TNF;IKBKE;LURAP1;BIRC3
GO_Biological_Process_2021	cytoskeleton organization (GO:0007010)	9/120	0.0007447123369596319	0.03142732825606558	0	0	3.999657885733835	28.807586073854257	CNN2;CCL13;BIN1;MICAL1;TNFAIP3;APOE;ANK1;OBSL1;RND3
GO_Biological_Process_2021	regulation of cellular amino acid metabolic process (GO:0006521)	6/54	0.0007454524398087846	0.03142732825606558	0	0	6.139447236180905	44.213347284800264	NQO1;PSMD14;PSMA2;ODC1;PSMB10;OAZ3
GO_Biological_Process_2021	positive regulation of ERK1 and ERK2 cascade (GO:0070374)	11/172	0.000771145139965255	0.03200252330855808	0	0	3.3787713558705925	24.217796290219354	CCR1;MARCO;CCL13;CCL3L1;GPNMB;TREM2;LGALS9;APOE;TNF;CD44;ICAM1
GO_Biological_Process_2021	positive regulation of T cell activation (GO:0050870)	7/75	0.0007939814391145113	0.03244330311212525	0	0	5.063564972588532	36.14600777576985	VCAM1;IL1B;CD28;TNFRSF13C;LGALS9;CD1D;JAK3
GO_Biological_Process_2021	regulation of p38MAPK cascade (GO:1900744)	5/37	0.0008398068103468212	0.0328868822252855	0	0	7.661340852130325	54.2602106597025	SPHK1;IL1B;TREM2;LGALS9;GADD45G
GO_Biological_Process_2021	phagosome maturation (GO:0090382)	5/37	0.0008398068103468212	0.0328868822252855	0	0	7.661340852130325	54.2602106597025	ATP6V1A;RAB32;ATP6V0E2;CORO1A;ATP6V0D2
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	21/481	0.0008419834304666467	0.0328868822252855	0	0	2.2809399477806793	16.148485103257105	SIGLEC9;TRAPPC1;SIGLEC14;PSMD14;FUCA1;HSPA6;PLAUR;NDUFC2;NFKB1;IGF2R;DERA;CNN2;LGALS3;HK3;GM2A;PSMA2;PLAU;CD59;S100A9;ARSB;CD44
GO_Biological_Process_2021	negative regulation of transmembrane transport (GO:0034763)	3/10	0.0008833362377409889	0.034002044165798065	0	0	20.93587459921625	147.2169801418754	PRKCB;IL1B;OAZ3
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	21/485	0.0009344337434780863	0.035455086038254265	0	0	2.2608039974790675	15.770396165598752	SIGLEC9;TRAPPC1;SIGLEC14;PSMD14;FUCA1;HSPA6;PLAUR;NDUFC2;NFKB1;IGF2R;DERA;CNN2;LGALS3;HK3;GM2A;PSMA2;PLAU;CD59;S100A9;ARSB;CD44
GO_Biological_Process_2021	organic acid transport (GO:0015849)	8/100	0.0009542033105781313	0.035577193233912806	0	0	4.282828282828283	29.785502315686603	SLC36A1;SLC23A2;SLC6A6;SLC46A1;RXRA;SLC1A5;SLC26A6;ABCG2
GO_Biological_Process_2021	regulation of cytokine production (GO:0001817)	10/150	0.0009644419852566725	0.035577193233912806	0	0	3.5271936185641763	24.49269449467173	IL1A;GPNMB;S100A13;CD28;IGF2BP1;TREM2;LGALS9;IGF2BP2;TNF;LURAP1
GO_Biological_Process_2021	dicarboxylic acid metabolic process (GO:0043648)	6/57	0.000995577696541999	0.036222662493363686	0	0	5.7774164942358865	39.93458543678335	SLC46A1;GCLC;IDH2;ME1;ME2;GCLM
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	21/488	0.0010093941688281982	0.036229066383887766	0	0	2.2459284025025017	15.493323633748359	SIGLEC9;TRAPPC1;SIGLEC14;PSMD14;FUCA1;HSPA6;PLAUR;NDUFC2;NFKB1;IGF2R;DERA;CNN2;LGALS3;HK3;GM2A;PSMA2;PLAU;CD59;S100A9;ARSB;CD44
GO_Biological_Process_2021	positive regulation of cholesterol efflux (GO:0010875)	4/23	0.0010712986991825485	0.037460018658822786	0	0	10.303684210526317	70.46569726512048	RXRA;TREM2;PPARG;APOE
GO_Biological_Process_2021	regulation of nitric-oxide synthase activity (GO:0050999)	5/39	0.001073232277024642	0.037460018658822786	0	0	7.2099366062214365	49.294915998726616	IL1A;S100A1;IL1B;APOE;TNF
GO_Biological_Process_2021	positive regulation of vasculature development (GO:1904018)	8/102	0.0010860020469613536	0.037460018658822786	0	0	4.191274446593597	28.606505022613717	CDH5;IL1A;CD40;PRKCB;SPHK1;IL1B;VEGFB;HMGA2
GO_Biological_Process_2021	regulation of dendritic cell apoptotic process (GO:2000668)	3/11	0.0011964489825608974	0.039722106221021805	0	0	18.317955112219447	123.2504795431098	CXCL12;LILRB1;LGALS9
GO_Biological_Process_2021	regulation of monocyte chemotactic protein-1 production (GO:0071637)	3/11	0.0011964489825608974	0.039722106221021805	0	0	18.317955112219447	123.2504795431098	IL1B;OAS3;LGALS9
GO_Biological_Process_2021	monocyte differentiation (GO:0030224)	3/11	0.0011964489825608974	0.039722106221021805	0	0	18.317955112219447	123.2504795431098	PDE1B;PIR;PPARG
GO_Biological_Process_2021	positive regulation of cytokine production (GO:0001819)	16/335	0.0013769030728299086	0.04514882174612639	0	0	2.4919367869954434	16.416676339803505	CD40;ZNF580;SPHK1;LILRB1;TNF;NFKB1;MAPK13;IL1A;IL1B;S100A13;CD28;NLRP3;CD226;FFAR2;LGALS9;LURAP1
GO_Biological_Process_2021	regulation of cholesterol transport (GO:0032374)	4/25	0.0014824580823612574	0.04743865863556025	0	0	9.321428571428571	60.72028629792371	CETP;OSBPL6;APOC1;NFKB1
GO_Biological_Process_2021	regulation of heterotypic cell-cell adhesion (GO:0034114)	4/25	0.0014824580823612574	0.04743865863556025	0	0	9.321428571428571	60.72028629792371	IL1RN;IL1B;TNF;CD44
GO_Biological_Process_2021	regulation of chemokine production (GO:0032642)	5/42	0.0015091435257860275	0.04771768100580583	0	0	6.6243310980153085	43.033065732572524	TREM2;FFAR2;LGALS9;TNF;LILRB4
GO_Biological_Process_2021	regulation of dendritic cell differentiation (GO:2001198)	3/12	0.0015714656729492124	0.047974860084518484	0	0	16.281795511221944	105.11114512544422	LGALS3;LILRB1;LGALS9
GO_Biological_Process_2021	sphingoid metabolic process (GO:0046519)	3/12	0.0015714656729492124	0.047974860084518484	0	0	16.281795511221944	105.11114512544422	SPHK1;PLPP3;SGPP1
GO_Biological_Process_2021	positive regulation of neuroinflammatory response (GO:0150078)	3/12	0.0015714656729492124	0.047974860084518484	0	0	16.281795511221944	105.11114512544422	IL1B;TREM2;TNF
GO_Biological_Process_2021	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230)	4/26	0.0017243493387213511	0.05145923419824616	0	0	8.897272727272727	56.61250552330826	CXCL12;ZNF385A;CD44;BCL2L1
GO_Biological_Process_2021	negative regulation of signaling receptor activity (GO:2000272)	4/26	0.0017243493387213511	0.05145923419824616	0	0	8.897272727272727	56.61250552330826	PPARG;EPHB2;TNF;LILRB4
GO_Biological_Process_2021	response to interleukin-1 (GO:0070555)	7/86	0.0017793683922229496	0.052511138330490606	0	0	4.356056499697095	27.580357847158265	CCL13;CD40;CCL3L1;IL1B;LGALS9;NFKB1;MAPK13
GO_Biological_Process_2021	lipid homeostasis (GO:0055088)	6/64	0.0018277248569341605	0.05324077679733015	0	0	5.078322647721365	32.01721615759528	CETP;FABP3;TREM2;PPARG;ATP13A2;APOE
GO_Biological_Process_2021	positive regulation of multicellular organismal process (GO:0051240)	16/345	0.0018580808506008183	0.05324077679733015	0	0	2.4149406198101087	15.185656470936642	KDM6B;EPAS1;TREM2;TNF;GADD45G;IL1A;SCD;IL1B;UCP2;SHLD1;S100A13;CD28;APOE;HADH;LURAP1;CMKLR1
GO_Biological_Process_2021	regulation of endothelial cell apoptotic process (GO:2000351)	5/44	0.0018642290068342261	0.05324077679733015	0	0	6.283979178716022	39.49422920563652	CDH5;CD40;TNFAIP3;TNF;ICAM1
GO_Biological_Process_2021	positive regulation of lipid transport (GO:0032370)	3/13	0.0020124579487633093	0.05686264161612075	0	0	14.65286783042394	90.97084183728592	CETP;SPP1;APOE
GO_Biological_Process_2021	positive regulation of metabolic process (GO:0009893)	8/113	0.002093197627734466	0.058521398939607824	0	0	3.7500721500721497	23.134429161249408	KDM6B;EPAS1;SCD;UCP2;HADH;TNF;CMKLR1;GADD45G
GO_Biological_Process_2021	positive regulation of T cell proliferation (GO:0042102)	6/66	0.0021415642717801018	0.05924994485258282	0	0	4.908542713567838	30.16897725568092	VCAM1;IL1B;CD28;TNFRSF13C;CD1D;JAK3
GO_Biological_Process_2021	response to lipid (GO:0033993)	8/114	0.002212451914634265	0.06058012665225367	0	0	3.7145035258242807	22.70918902225717	GGT5;RXRA;SCD;IL1B;SPP1;PPARG;LGALS9;S100A9
GO_Biological_Process_2021	neutral amino acid transport (GO:0015804)	4/28	0.0022877409993376304	0.062002449941232114	0	0	8.155	49.58395280547537	SLC36A1;SLC6A6;SLC38A6;SLC1A5
GO_Biological_Process_2021	glycosphingolipid metabolic process (GO:0006687)	5/47	0.002506374917620664	0.06535929011622843	0	0	5.834228428213391	34.94071463298729	GALC;UGCG;GM2A;GBA;LARGE1
GO_Biological_Process_2021	positive regulation of cell-cell adhesion (GO:0022409)	5/47	0.002506374917620664	0.06535929011622843	0	0	5.834228428213391	34.94071463298729	IL1B;PLAUR;PLPP3;TNF;CD44
GO_Biological_Process_2021	intestinal absorption (GO:0050892)	3/14	0.0025231748983624985	0.06535929011622843	0	0	13.320108818861936	79.68405168491111	UGCG;SLC46A1;SLC26A6
GO_Biological_Process_2021	negative regulation of interleukin-12 production (GO:0032695)	3/14	0.0025231748983624985	0.06535929011622843	0	0	13.320108818861936	79.68405168491111	LILRB1;JAK3;CMKLR1
GO_Biological_Process_2021	neuron development (GO:0048666)	9/143	0.002534641145320605	0.06535929011622843	0	0	3.3092386170413755	19.78164631033248	EHD1;UGCG;CNTNAP2;CDK5;BLOC1S1;TDP2;BLOC1S2;GBA;APOE
GO_Biological_Process_2021	positive regulation of leukocyte migration (GO:0002687)	4/29	0.0026119905607645986	0.06559230567498547	0	0	7.8284	46.56052596684143	LGALS3;ZNF580;TNF;ICAM1
GO_Biological_Process_2021	regulation of endothelial cell proliferation (GO:0001936)	7/92	0.0026177652114263783	0.06559230567498547	0	0	4.047325529708105	24.06310801923611	ACVRL1;ATP5F1A;SPARC;EGR3;ZNF580;VEGFB;APOE
GO_Biological_Process_2021	positive regulation of cellular component biogenesis (GO:0044089)	7/92	0.0026177652114263783	0.06559230567498547	0	0	4.047325529708105	24.06310801923611	CDH5;LGALS3;SDC4;TAL1;ATP13A2;BID;TNF
GO_Biological_Process_2021	regulation of interleukin-10 production (GO:0032653)	5/48	0.0027522227928343484	0.06706333704374337	0	0	5.698257271084689	33.593200520642554	CD28;LILRB1;LGALS9;JAK3;LILRB4
GO_Biological_Process_2021	regulation of interleukin-2 production (GO:0032663)	5/48	0.0027522227928343484	0.06706333704374337	0	0	5.698257271084689	33.593200520642554	IL1A;IL1B;CD28;TNFAIP3;LILRB4
GO_Biological_Process_2021	regulation of protein metabolic process (GO:0051246)	5/48	0.0027522227928343484	0.06706333704374337	0	0	5.698257271084689	33.593200520642554	GBA;ODC1;PLAUR;NEDD8;APOE
GO_Biological_Process_2021	interleukin-1-mediated signaling pathway (GO:0070498)	7/94	0.002955736295798981	0.07034629383143129	0	0	3.953878224615652	23.027416393469966	IL1A;IL1RN;PSMD14;PSMA2;IL1B;PSMB10;NFKB1
GO_Biological_Process_2021	extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)	4/30	0.0029664099808434877	0.07034629383143129	0	0	7.526923076923077	43.809724287541606	BAG3;BLOC1S2;BID;TNF
